request_id,e2e_latency_seconds,ttft_seconds,tpot_seconds
36,131.39292787574232,105.99519732175395,0.09235538383268498
22,111.29753244388849,15.764752520713955,0.33684172948086333
2,103.86361069604754,2.9043003479018807,0.3634894809913726
59,134.28712919913232,116.97337892698124,0.06925500108860433
31,130.17830494605005,103.73316068388522,0.09794497874875864
1,102.03413983993232,2.633131675887853,0.38044102902564664
20,114.69410969875753,15.05304803000763,0.31874102349647065
49,131.67032371507958,111.51617681514472,0.08094034899572232
5,108.619465271011,5.098246220964938,0.34180187537689316
28,116.76801846874878,20.645210119895637,0.30361144202643675
27,110.49696047976613,20.34308268688619,0.33249292417052895
6,111.37053710967302,5.389136984013021,0.3359240173046211
41,129.2160570640117,108.29257324291393,0.09057785203938425
40,131.44594012014568,107.72898146789521,0.08849611437406892
50,131.74077566992491,111.85432008979842,0.07986528345432327
38,131.86518580000848,106.94449784699827,0.08996638250184189
35,129.88588369591162,105.30007234402001,0.09492591255556605
23,109.67469092598185,17.500646218191832,0.3368639721859935
12,105.04307001689449,10.054126504808664,0.35947559136913454
46,130.24357479112223,110.29341136198491,0.085257108671527
52,131.59499704325572,112.61380288703367,0.07811191010790965
19,107.02741601876915,13.35128580685705,0.3567392276701676
4,108.96493784012273,3.473352089058608,0.3453081726591443
45,130.5989884068258,109.9146628268063,0.08582707709551661
44,129.78482505725697,109.44737459113821,0.08728519513355688
15,110.89150844002143,10.901279368903488,0.33855940636892157
30,129.34117875015363,102.27821578923613,0.09876993781356752
48,132.50884896796197,111.10500629991293,0.08107516162139787
53,134.07933552609757,112.98659284273162,0.07506314122194285
34,128.96521620918065,104.80193596612662,0.09665312097221614
9,103.83199383085594,7.858934624120593,0.3637945302439555
29,115.32139461580664,20.9468216560781,0.31310931624873
54,133.9124682508409,114.06173651013523,0.07490842166304026
57,134.81940386490896,115.56992312287912,0.07129437311862906
13,106.67885021632537,10.322360611986369,0.3516747933831842
55,133.84194240625948,114.42084359703586,0.07384448216434837
7,103.46199624985456,5.8223314471542835,0.36629251549896014
21,113.84748725872487,15.352134054992348,0.32157497739654767
39,130.83349051512778,107.29816871415824,0.09017364674700974
17,112.43073520809412,12.798863132949919,0.3333008984978463
47,131.13503176672384,110.74894132185727,0.0835495510035515
14,112.01446054177359,10.616422897670418,0.33623189833260286
42,130.20420267619193,108.79452977189794,0.0888368170302655
32,129.47445398010314,104.08976582437754,0.09801037897963552
58,133.43668094603345,116.63486693287268,0.07089373001333656
56,132.40629996918142,114.86978913424537,0.07368281863418509
3,103.48012358229607,3.1807299782522023,0.36525173800081506
16,108.08151372894645,12.512563440948725,0.34545354573594883
26,110.0636544758454,20.08050903491676,0.333202344747499
11,109.27464653085917,8.41947958059609,0.3446107844771572
37,130.7720319633372,106.49769233120605,0.09229786932369262
25,112.73376725288108,18.291300559882075,0.33239169526589857
0,106.30485797300935,0.9776250179857016,0.3525752256272958
8,107.51104225125164,7.598776673898101,0.34774834625680634
10,105.73570303898305,8.134002064820379,0.35543820756019956
43,130.54050085879862,109.1326110297814,0.08737914215925396
18,113.86035577673465,13.090919682756066,0.3228771790946749
24,116.44460933376104,17.79447317868471,0.30508889854249455
51,131.18766931211576,112.18853614106774,0.07916305487936673
33,131.1982257249765,104.4642952028662,0.09446618559049581
