elapsed_time,tokens_generated
59.599508,25463
59.681354,25535
59.759230,25607
59.839618,25679
59.921897,25751
60.007798,25823
60.092794,25895
60.172396,25967
60.251254,26039
60.334913,26111
60.419346,26183
60.500420,26255
60.582413,26327
60.663594,26399
60.745761,26471
60.827805,26543
60.915176,26615
60.999201,26687
61.080228,26759
61.163398,26831
61.251954,26903
61.340625,26975
61.428028,27047
61.510156,27119
61.595451,27191
61.675319,27263
61.758956,27335
61.840381,27407
61.925229,27479
62.008763,27551
62.090839,27623
62.172367,27695
62.258347,27767
62.342495,27839
62.427347,27911
62.511496,27983
62.591580,28055
62.670983,28127
62.757005,28199
62.841963,28271
62.926405,28343
63.007527,28415
63.089027,28487
63.171675,28559
63.257042,28631
63.341656,28703
63.427784,28775
63.509471,28847
63.590434,28919
63.673564,28991
63.759838,29063
63.844737,29135
63.931736,29207
64.012419,29279
64.093855,29351
64.175848,29423
64.261809,29495
64.347881,29567
64.432909,29639
64.514384,29711
64.595888,29783
64.680165,29855
64.767038,29927
64.852643,29999
64.933444,30071
65.014711,30143
65.095983,30215
65.178288,30287
65.264013,30359
65.348899,30431
65.429688,30503
65.511572,30575
65.594296,30647
65.677941,30719
65.762182,30791
65.845200,30863
65.925427,30935
66.008065,31007
66.094922,31079
66.178498,31151
66.262720,31223
66.347831,31295
66.428599,31367
66.511676,31439
66.596724,31511
66.681047,31583
66.765877,31655
66.850909,31727
66.931142,31799
67.014235,31871
67.099644,31943
67.183404,32015
67.267337,32087
67.351909,32159
67.432980,32231
67.516555,32303
67.601754,32375
67.685400,32447
67.769514,32519
67.851580,32591
67.931418,32663
68.016154,32735
68.102562,32807
68.185961,32879
68.268749,32951
68.350770,33023
68.432274,33095
68.517966,33167
68.603670,33239
68.687774,33311
68.771007,33383
68.857613,33455
68.939323,33527
69.024742,33599
69.111409,33671
69.194871,33743
69.278590,33815
69.364598,33887
69.446546,33959
69.532138,34031
69.619854,34103
69.704829,34175
69.788967,34247
69.871918,34319
69.952687,34391
70.036768,34463
70.122460,34535
70.206271,34607
70.290116,34679
70.372909,34751
70.453822,34823
70.539653,34895
70.625646,34967
70.709000,35039
70.795163,35111
74.431726,35141
74.511738,35171
74.571570,35201
74.684164,35231
74.954508,35261
75.033541,35291
75.109752,35321
75.182727,35351
75.257001,35381
75.334291,35411
75.410872,35441
75.475188,35471
75.552250,35501
75.628181,35531
75.708542,35561
75.782670,35591
75.863607,35621
75.941380,35651
76.015436,35681
76.094541,35711
76.168142,35741
76.247011,35771
76.324408,35801
76.397651,35831
76.478068,35861
76.552030,35891
76.626838,35921
76.702463,35951
76.775789,35981
76.853334,36011
76.927210,36041
76.999743,36071
77.074827,36101
77.153403,36131
77.231127,36161
77.304018,36191
77.379402,36221
77.460560,36251
77.540491,36281
77.614890,36311
77.686515,36341
77.766420,36371
77.844773,36401
77.921212,36431
77.996864,36461
78.074865,36491
78.150415,36521
78.227300,36551
78.303792,36581
78.380127,36611
78.460551,36641
78.536559,36671
78.609181,36701
78.686079,36731
78.767060,36761
78.845348,36791
78.919717,36821
78.997634,36851
79.077466,36881
79.154122,36911
79.230645,36941
79.305003,36971
79.384149,37001
79.462983,37031
79.535984,37061
79.612387,37091
79.689125,37121
79.768014,37151
79.849770,37181
79.925027,37211
80.000664,37241
80.079415,37271
80.155532,37301
80.229471,37331
80.307039,37361
80.385451,37391
80.464244,37421
80.539223,37451
80.614966,37481
80.691993,37511
80.770748,37541
80.844291,37571
80.919004,37601
80.995539,37631
81.070482,37661
81.147400,37691
81.224395,37721
81.302343,37751
81.383763,37781
81.462928,37811
81.536968,37841
81.612721,37871
81.691279,37901
81.767314,37931
81.840564,37961
81.917000,37991
81.993966,38021
82.070701,38051
82.144572,38081
82.225494,38111
82.303484,38141
82.381612,38171
82.455508,38201
82.530688,38231
82.608791,38261
82.683951,38291
82.757627,38321
82.834309,38351
82.913283,38381
82.989144,38411
83.063198,38441
83.140771,38471
83.220003,38501
83.302946,38531
83.376927,38561
83.451567,38591
83.529715,38621
83.608737,38651
83.679881,38681
83.754497,38711
83.833072,38741
83.909539,38771
83.985076,38801
84.063256,38831
84.137178,38861
84.215371,38891
84.291045,38921
84.363886,38951
84.440501,38981
84.518796,39011
84.596634,39041
84.669475,39071
84.746355,39101
84.824815,39131
84.902179,39161
84.979198,39191
85.055340,39221
85.135951,39251
85.213502,39281
85.287631,39311
85.362488,39341
85.440302,39371
85.518268,39401
85.591379,39431
85.665738,39461
85.745986,39491
85.825451,39521
85.915783,39551
85.989030,39581
86.060902,39611
86.124750,39641
86.196051,39671
86.268177,39701
86.345048,39731
86.418075,39761
86.489225,39791
86.560835,39821
86.638168,39851
86.708787,39881
86.779512,39911
86.856328,39941
86.931472,39971
87.002703,40001
87.077137,40031
87.150963,40061
87.229963,40091
87.303567,40121
87.375194,40151
87.453235,40181
87.527890,40211
87.598213,40241
87.671338,40271
87.749155,40301
87.819230,40331
87.890801,40361
87.968605,40391
88.041957,40421
88.113792,40451
88.188571,40481
88.264024,40511
88.337443,40541
88.410630,40571
88.482324,40601
88.560136,40631
88.631871,40661
88.701923,40691
88.781159,40721
88.858272,40751
88.927792,40781
88.998355,40811
89.071354,40841
89.141775,40871
89.213419,40901
89.288614,40931
89.363271,40961
89.435257,40991
89.507362,41021
89.581652,41051
89.653576,41081
89.711454,41111
89.785542,41141
89.857622,41171
89.928050,41201
90.000009,41231
90.075681,41261
90.146056,41291
90.218778,41321
90.297074,41351
90.367337,41381
90.436943,41411
90.507438,41441
90.576244,41471
90.644945,41501
90.715482,41531
90.783604,41561
90.852373,41591
90.923981,41621
90.997032,41651
91.067956,41681
91.138269,41711
91.213181,41741
91.288663,41771
91.359094,41801
91.431754,41831
91.505954,41861
91.578206,41891
91.648235,41921
91.720190,41951
91.797074,41981
91.866939,42011
91.937515,42041
92.015295,42071
92.071487,42101
92.140311,42131
92.215068,42161
92.284753,42191
92.354868,42221
92.427636,42251
92.497979,42281
92.569043,42311
92.645151,42341
92.719028,42371
92.790616,42401
92.862339,42431
92.936115,42461
93.012313,42491
93.083379,42521
93.147806,42551
93.223069,42581
93.294462,42611
93.364283,42641
93.438022,42671
93.516871,42701
93.587349,42731
93.815657,42761
93.887605,42791
93.958219,42821
94.032555,42851
94.101429,42881
94.167872,42911
94.238409,42941
94.307209,42971
94.361117,43001
94.434407,43031
94.502952,43061
94.571512,43091
94.643940,43121
94.712171,43151
94.780777,43181
94.851749,43211
94.922457,43241
94.973943,43271
95.044424,43301
95.113347,43331
95.182861,43361
95.253536,43391
95.322333,43421
95.390849,43451
95.461915,43481
95.534497,43511
95.602259,43541
95.673491,43571
95.745567,43601
95.812376,43631
95.880754,43661
95.953615,43691
96.022596,43721
96.090548,43751
96.162319,43781
96.228714,43811
96.295363,43841
96.366641,43871
96.435783,43901
96.503245,43931
96.573536,43961
96.641233,43991
96.709349,44021
96.780405,44051
96.850143,44081
96.917192,44111
96.986808,44141
97.057486,44171
97.123389,44201
97.191598,44231
97.261929,44261
97.330722,44291
97.398197,44321
97.470185,44351
97.538220,44381
97.607663,44411
97.682847,44441
97.755035,44471
97.821652,44501
97.894508,44531
97.971360,44561
98.042371,44591
98.112556,44621
98.186624,44651
98.259761,44681
98.328973,44711
98.400375,44741
98.476917,44771
98.546879,44801
98.618234,44831
98.693117,44861
98.763056,44891
98.832906,44921
98.906315,44951
98.976399,44981
99.046936,45011
99.119759,45041
99.194675,45071
99.265507,45101
99.327044,45131
99.400795,45161
99.473004,45191
99.545387,45221
99.620077,45251
99.696791,45281
99.771077,45311
99.844669,45341
99.917226,45371
99.994178,45401
100.068538,45431
100.139455,45461
100.216228,45491
100.291482,45521
100.365309,45551
100.438083,45581
100.518210,45611
100.591213,45641
100.663944,45671
100.739398,45701
100.816432,45731
100.890794,45761
100.964799,45791
101.039926,45821
114.686175,45822
114.846373,45824
115.001202,45827
115.162347,45831
115.458451,45836
116.963537,45842
117.172638,45849
117.333282,45857
117.484144,45866
117.648516,45876
117.870188,45887
118.103535,45899
119.586765,45912
119.745610,45926
119.896469,45941
120.054928,45957
120.375903,45974
121.979725,45992
122.203239,46011
122.359631,46031
122.513987,46052
122.714519,46074
122.915216,46097
124.491342,46121
124.809075,46146
124.965401,46172
125.128912,46199
125.296403,46227
125.532713,46256
127.095115,46286
127.330868,46317
127.493631,46349
127.652096,46382
127.818713,46416
128.043361,46451
129.618463,46487
129.864944,46524
130.022073,46562
130.186678,46601
130.348225,46641
130.647931,46682
132.417654,46724
132.573755,46767
132.733646,46811
132.891207,46856
133.220990,46902
134.749207,46949
135.019339,46997
135.189031,47046
135.342024,47096
135.511286,47147
135.793313,47199
137.289275,47252
137.528520,47306
137.687249,47361
137.845669,47417
138.026689,47474
138.812744,47532
141.033849,47591
141.772792,47651
142.066718,47712
143.883247,47774
144.200063,47837
144.361282,47901
144.673254,47966
146.386672,48032
146.641912,48099
146.804426,48167
146.969620,48236
147.353749,48306
149.112207,48377
149.268271,48449
149.471362,48522
149.636502,48596
149.947342,48671
151.539729,48747
151.747839,48824
151.910756,48902
152.075535,48981
152.248492,49061
152.506288,49142
154.135432,49224
154.342532,49307
154.510211,49391
154.681468,49476
155.075609,49562
156.655977,49649
156.904713,49737
157.071665,49826
157.235997,49916
157.771602,50007
159.343233,50099
159.521654,50192
159.687212,50286
159.853001,50381
160.024042,50477
160.346186,50574
161.969105,50672
162.174344,50771
162.337358,50871
162.420182,50971
162.496982,51071
162.568571,51171
162.655801,51271
162.741275,51371
162.826132,51471
162.916423,51571
163.002273,51671
163.090662,51771
163.178517,51871
163.261385,51971
163.345115,52071
163.434312,52171
163.523216,52271
163.611736,52371
163.699870,52471
163.786425,52571
163.870091,52671
163.956716,52771
164.041714,52871
164.126430,52971
164.218101,53071
164.305154,53171
164.392733,53271
164.483546,53371
164.568935,53471
164.654214,53571
164.744043,53671
164.829451,53771
164.916358,53871
165.004766,53971
165.091693,54071
165.175156,54171
165.259552,54271
165.344715,54371
165.430634,54471
165.523076,54571
165.610351,54671
165.695416,54771
165.779383,54871
165.862611,54971
165.947730,55071
166.034634,55171
166.127458,55271
166.216365,55371
166.301181,55471
166.389418,55571
166.473182,55671
166.561329,55771
166.650733,55871
166.738817,55971
166.832115,56071
166.918018,56171
167.002072,56271
167.088934,56371
167.174285,56471
167.261262,56571
167.350480,56671
167.435728,56771
167.523916,56871
167.615790,56971
167.700791,57071
167.785534,57171
167.873983,57271
167.964403,57371
168.051811,57471
168.144455,57571
168.233487,57671
168.317632,57771
168.401718,57871
168.487405,57971
168.573053,58071
168.662833,58171
168.752452,58271
168.840200,58371
168.927446,58471
169.011169,58571
169.095353,58671
169.181065,58771
169.267906,58871
169.356137,58971
169.444794,59071
169.527728,59171
169.612765,59271
169.697320,59371
169.782633,59471
169.871179,59571
169.960029,59671
170.052747,59771
170.137009,59871
170.221830,59971
170.306386,60071
170.391522,60171
170.479082,60271
170.567847,60371
170.653376,60471
170.738430,60571
170.822188,60671
170.907293,60771
170.993001,60871
171.085965,60971
171.174254,61071
171.262631,61171
171.346666,61271
171.439224,61371
171.522475,61471
171.612636,61571
171.698683,61671
171.786675,61771
171.879706,61871
171.969057,61971
172.052815,62071
172.140505,62171
172.224454,62271
172.310056,62371
172.401780,62471
172.490152,62571
172.576510,62671
172.660107,62771
172.744141,62871
172.830338,62971
172.922476,63071
173.008880,63171
173.096066,63271
173.188961,63371
173.275616,63471
173.358959,63571
173.448764,63671
173.532904,63771
173.621904,63871
173.715455,63971
173.803528,64071
173.893251,64171
173.977913,64271
174.061069,64371
174.144677,64471
174.230224,64571
174.316383,64671
174.408114,64771
174.497494,64871
174.583192,64971
174.665567,65071
174.750657,65171
174.836307,65271
174.923738,65371
175.012092,65471
175.099045,65571
175.181723,65671
175.265352,65771
175.349203,65871
175.434142,65971
175.522530,66071
175.611752,66171
175.698239,66271
175.784947,66371
175.872774,66471
175.960143,66571
176.052747,66671
176.138795,66771
176.230921,66871
176.322160,66971
176.414951,67071
176.506706,67171
176.592189,67271
176.676509,67371
176.763901,67471
176.853928,67571
176.942065,67671
177.035674,67771
177.122450,67871
177.216200,67971
177.301536,68071
177.388633,68171
177.474480,68271
177.561713,68371
177.650843,68471
177.739890,68571
177.828624,68671
177.917749,68771
178.003575,68871
178.094814,68971
178.183299,69071
178.269051,69171
178.360269,69271
178.453296,69371
178.542764,69471
178.633257,69571
178.722382,69671
178.808467,69771
178.895138,69871
178.984849,69971
179.070848,70071
179.160959,70171
179.254364,70271
179.342097,70371
179.426322,70471
179.514480,70571
179.601383,70671
179.688392,70771
179.780364,70871
179.868263,70971
179.960047,71071
180.049286,71171
180.133833,71271
180.221083,71371
180.305813,71471
180.391302,71571
180.477822,71671
180.571023,71771
180.661630,71871
180.747609,71971
180.831704,72071
180.916226,72171
181.002840,72271
181.089963,72371
181.178310,72471
181.270353,72571
181.361589,72671
181.446225,72771
181.529832,72871
181.619887,72971
181.705143,73071
181.795086,73171
181.889682,73271
181.978273,73371
182.065915,73471
182.155146,73571
182.242864,73671
182.329912,73771
182.419364,73871
182.509007,73971
182.596353,74071
182.682835,74171
182.768212,74271
182.852387,74371
182.934564,74471
183.020292,74571
183.106196,74671
183.192762,74771
183.283505,74871
183.370186,74971
183.453144,75071
183.542123,75171
183.627597,75271
183.712202,75371
183.804474,75471
183.893702,75571
183.980838,75671
184.068085,75771
184.151970,75871
184.234564,75971
184.323861,76071
184.412776,76171
184.499254,76271
184.587075,76371
184.672100,76471
184.755322,76571
184.844083,76671
184.930479,76771
185.016252,76871
185.107527,76971
185.194237,77071
185.279052,77171
185.367149,77271
185.452912,77371
185.535949,77471
185.628178,77571
185.717749,77671
185.804219,77771
185.892148,77871
185.976466,77971
186.058716,78071
186.151741,78171
186.239777,78271
186.325710,78371
186.414048,78471
186.499905,78571
186.582182,78671
186.670577,78771
186.756026,78871
186.841104,78971
186.933225,79071
187.020849,79171
187.108671,79271
187.198899,79371
187.283014,79471
187.366009,79571
187.455690,79671
187.543966,79771
187.631289,79871
187.719352,79971
187.803476,80071
187.886200,80171
187.974674,80271
188.060790,80371
188.145940,80471
188.237062,80571
188.323399,80671
188.405859,80771
188.493521,80871
188.580944,80971
188.665603,81071
188.757147,81171
188.846905,81271
188.933655,81371
189.021017,81471
189.104690,81571
189.187533,81671
189.276553,81771
189.364226,81871
189.452194,81971
189.544938,82071
189.633197,82171
189.716989,82271
189.805120,82371
189.890051,82471
189.973174,82571
190.065435,82671
190.155509,82771
190.243231,82871
190.330341,82971
190.414647,83071
190.497919,83171
190.587812,83271
190.676918,83371
190.763437,83471
190.851370,83571
190.935507,83671
191.018290,83771
191.104645,83871
191.190598,83971
191.276637,84071
191.367342,84171
191.454694,84271
191.540488,84371
191.628858,84471
191.713479,84571
192.009183,84671
192.094585,84771
192.183927,84871
192.271191,84971
192.359941,85071
192.444109,85171
192.527844,85271
192.617950,85371
192.705277,85471
192.790555,85571
192.883119,85671
192.971690,85771
193.059967,85871
193.147384,85971
193.231201,86071
193.313739,86171
193.404963,86271
193.494632,86371
193.582967,86471
193.672276,86571
193.757739,86671
193.840861,86771
193.929712,86871
194.016525,86971
194.102190,87071
194.193577,87171
194.283234,87271
194.369947,87371
194.457552,87471
194.543138,87571
194.627956,87671
194.720201,87771
194.810994,87871
194.898409,87971
194.986444,88071
195.070888,88171
195.153567,88271
195.242735,88371
195.330782,88471
195.416169,88571
195.507632,88671
195.594764,88771
195.682690,88871
195.770854,88971
195.858415,89071
195.945417,89171
196.036062,89271
196.123948,89371
196.211624,89471
196.300063,89571
196.384425,89671
196.468581,89771
196.557579,89871
196.645249,89971
196.729688,90071
196.821601,90171
196.909434,90271
196.996847,90371
197.085735,90471
197.170505,90571
197.253933,90671
197.345170,90771
197.435930,90871
197.523299,90971
197.611860,91071
197.696249,91171
197.781052,91271
197.870053,91371
197.956934,91471
198.042472,91571
198.133860,91671
198.221265,91771
198.308523,91871
198.396417,91971
198.481536,92071
198.565235,92171
198.657726,92271
198.747461,92371
198.834822,92471
198.924192,92571
199.008057,92671
199.091546,92771
199.181140,92871
199.267560,92971
199.353066,93071
199.444198,93171
199.532167,93271
199.620000,93371
199.708626,93471
199.794011,93571
199.877931,93671
199.969886,93771
200.059791,93871
200.147988,93971
200.236356,94071
200.320655,94171
200.404756,94271
200.494084,94371
200.581812,94471
200.668577,94571
200.761485,94671
200.850122,94771
200.938093,94871
201.026752,94971
201.110815,95071
201.194269,95171
201.285559,95271
201.376090,95371
201.462980,95471
201.551041,95571
201.645378,95671
201.735403,95771
201.824426,95871
201.910527,95971
201.996835,96071
202.089469,96171
202.179333,96271
202.266680,96371
202.356409,96471
202.442620,96571
202.527849,96671
202.617740,96771
202.705937,96871
202.791357,96971
202.884213,97071
202.973072,97171
203.061730,97271
203.150451,97371
203.235203,97471
203.320028,97571
203.411062,97671
203.500139,97771
203.585811,97871
203.676023,97971
203.763100,98071
203.848777,98171
203.938526,98271
204.026813,98371
204.112076,98471
204.205143,98571
204.293683,98671
204.382571,98771
204.471969,98871
204.557693,98971
204.641695,99071
204.733341,99171
204.821884,99271
204.907956,99371
204.997696,99471
205.086239,99571
205.174201,99671
205.262963,99771
205.349776,99871
205.434412,99971
205.526395,100071
205.616318,100171
205.711970,100271
205.798271,100371
205.868800,100471
205.949662,100571
206.039537,100671
206.129839,100771
206.217635,100871
206.308294,100971
206.380063,101071
206.451079,101171
206.541199,101271
206.633415,101371
206.721990,101471
206.814133,101571
206.902023,101671
206.974064,101771
207.037455,101871
207.106953,101971
207.159600,102071
207.233048,102171
207.295959,102271
207.359327,102371
207.419834,102471
207.476067,102571
207.540365,102671
207.597322,102771
207.650866,102871
207.698679,102971
207.757888,103071
207.829831,103171
207.884989,103271
207.940655,103371
207.994520,103471
208.044328,103571
208.110675,103671
208.164728,103771
208.221438,103871
208.278542,103971
208.356140,104071
208.436815,104171
208.504598,104271
208.575184,104371
208.651644,104471
208.740854,104571
208.832030,104671
208.920330,104771
209.008757,104871
209.093705,104971
209.177355,105071
209.269955,105171
209.361631,105271
209.438056,105371
209.520130,105471
209.606807,105571
209.665592,105671
209.718906,105771
209.778135,105871
209.837148,105971
209.900451,106071
209.950949,106171
210.024117,106271
210.088602,106371
210.151833,106471
210.211814,106571
210.270769,106671
210.322718,106771
210.388811,106871
210.458993,106971
210.508766,107071
210.563243,107171
210.621021,107271
210.681886,107371
210.748874,107471
210.801138,107571
210.876677,107671
210.941872,107771
211.016550,107871
211.085347,107971
211.142600,108071
211.198046,108171
211.275533,108271
211.360491,108371
211.449395,108471
211.535770,108571
211.623339,108671
211.713479,108771
211.803439,108871
211.894042,108971
211.983926,109071
212.097854,109171
212.185287,109271
212.268023,109371
212.342117,109471
212.413870,109571
212.478283,109671
212.531025,109771
212.585106,109871
212.638858,109971
212.696945,110071
212.745479,110171
212.809076,110271
212.870917,110371
212.935358,110471
213.004980,110571
213.057917,110671
213.113024,110771
213.171350,110871
213.221131,110971
213.274787,111071
213.353128,111171
213.413268,111271
213.481733,111371
213.542658,111471
213.606863,111571
213.659547,111671
213.725608,111771
213.799255,111871
213.882222,111971
213.962584,112071
214.044910,112171
214.121503,112271
214.221596,112371
214.307325,112471
214.394873,112571
214.486456,112671
214.573609,112771
214.659273,112871
214.747111,112971
214.838904,113071
214.927605,113171
215.015115,113271
215.062154,113371
215.117141,113471
215.173845,113571
215.240139,113671
215.320406,113771
215.377828,113871
215.433188,113971
215.494286,114071
215.549828,114171
215.633984,114271
215.698243,114371
215.756922,114471
215.827032,114571
215.881157,114671
215.944191,114771
216.005813,114871
216.065178,114971
216.142089,115071
216.225148,115171
216.282153,115271
216.348466,115371
216.403062,115471
216.465838,115571
216.533490,115671
216.587983,115771
216.671591,115871
216.766036,115971
216.858515,116071
216.949662,116171
217.038099,116271
217.125437,116371
217.189559,116471
217.275172,116571
217.370083,116671
217.462672,116771
217.550931,116871
217.640747,116971
217.721898,117071
217.794504,117171
217.857159,117271
217.921480,117371
217.972981,117471
218.038360,117571
218.102782,117671
218.160042,117771
218.216137,117871
218.288415,117971
218.370766,118071
218.430833,118171
218.483655,118271
218.543831,118371
218.600478,118471
218.656241,118571
218.710178,118671
218.760207,118771
218.807021,118871
218.860770,118971
218.911171,119071
218.968037,119171
219.031005,119271
219.096687,119371
219.164194,119471
219.222269,119571
219.288611,119671
219.346029,119771
219.429125,119871
219.514986,119971
219.602713,120071
219.693006,120171
219.784948,120271
219.873405,120371
219.961021,120471
220.049617,120571
220.128425,120671
220.198117,120771
220.285708,120871
220.375226,120971
220.446071,121071
220.511684,121171
220.571283,121271
220.629462,121371
220.690544,121471
220.739795,121571
220.804641,121671
220.866470,121771
220.917428,121871
220.985335,121971
221.036946,122071
221.108220,122171
221.173366,122271
221.230478,122371
