elapsed_time,tokens_generated
59.498527,26962
59.579696,27034
59.659441,27106
59.737913,27178
59.814036,27250
59.896460,27322
59.979111,27394
60.055356,27466
60.136258,27538
60.220807,27610
60.299721,27682
60.382988,27754
60.466456,27826
60.544012,27898
60.624460,27970
60.705956,28042
60.787298,28114
60.866475,28186
60.945470,28258
61.023978,28330
61.112022,28402
61.195171,28474
61.272430,28546
61.354802,28618
61.434347,28690
61.513780,28762
61.602906,28834
61.687178,28906
61.763854,28978
61.841567,29050
61.922071,29122
62.003923,29194
62.087716,29266
62.167471,29338
62.243637,29410
62.325714,29482
62.410298,29554
62.487067,29626
62.566137,29698
62.648136,29770
62.728993,29842
62.816024,29914
62.899250,29986
62.977982,30058
63.056352,30130
63.137047,30202
63.220328,30274
63.308473,30346
63.388830,30418
63.467762,30490
63.547662,30562
63.633377,30634
63.718621,30706
63.805074,30778
63.884341,30850
63.962925,30922
64.046048,30994
64.132555,31066
64.217680,31138
64.301409,31210
64.382631,31282
64.462181,31354
64.546740,31426
64.633616,31498
64.715171,31570
64.798759,31642
64.878088,31714
65.166258,31786
65.251325,31858
65.335987,31930
65.420204,32002
65.504146,32074
65.584291,32146
65.664730,32218
65.746559,32290
65.833465,32362
65.913087,32434
65.993219,32506
66.073083,32578
66.155180,32650
66.241405,32722
66.325449,32794
66.404387,32866
66.484789,32938
66.567156,33010
66.650830,33082
66.736897,33154
66.817070,33226
66.896950,33298
66.978676,33370
67.060207,33442
67.139670,33514
67.220637,33586
67.300337,33658
67.384989,33730
67.468775,33802
67.553760,33874
67.632051,33946
67.715187,34018
67.794352,34090
67.876223,34162
67.961506,34234
68.045248,34306
68.124768,34378
68.207035,34450
68.288177,34522
68.371284,34594
68.460234,34666
68.541212,34738
68.620224,34810
68.702872,34882
68.784220,34954
68.867612,35026
68.950327,35098
69.030309,35170
69.109607,35242
69.193195,35314
69.276804,35386
69.361652,35458
69.442109,35530
69.522175,35602
69.605217,35674
69.692537,35746
69.780163,35818
69.863906,35890
69.945357,35962
70.025003,36034
70.106021,36106
70.190801,36178
70.275424,36250
70.356474,36322
70.436133,36394
70.522381,36466
70.607758,36538
70.693017,36610
70.777286,36682
109.432571,36683
109.624745,36685
109.867952,36688
110.147321,36692
111.674564,36697
111.958606,36703
112.136053,36710
112.317790,36718
112.641138,36727
114.283483,36737
114.462272,36748
114.674205,36760
115.001592,36773
115.194308,36787
116.839414,36802
117.020197,36818
117.201882,36835
117.395010,36853
117.602919,36872
119.168394,36892
119.392663,36913
119.582116,36935
119.766482,36958
120.076815,36982
120.498764,37007
121.944552,37033
122.127505,37060
122.311057,37088
122.730867,37117
124.283621,37147
124.495548,37178
124.682197,37210
124.869625,37243
125.189814,37277
126.928605,37312
127.117297,37348
127.302827,37385
127.694202,37423
129.494202,37462
129.679568,37502
129.868213,37543
130.225881,37585
131.789417,37628
132.049768,37672
132.229790,37717
132.409025,37763
132.752395,37810
134.440283,37858
134.659171,37907
134.846629,37957
135.037030,38008
135.326752,38060
137.018830,38113
137.204374,38167
137.388935,38222
137.578565,38278
137.817603,38335
139.455283,38393
139.643528,38452
139.823699,38512
140.012478,38573
140.480724,38635
142.242366,38698
142.426629,38762
142.622838,38827
142.860618,38893
144.400634,38960
144.679177,39028
144.863396,39097
145.046804,39167
145.421843,39238
147.158909,39310
148.258155,39383
150.511598,39457
150.671607,39532
150.833405,39608
150.996662,39685
151.357987,39763
153.001560,39842
153.256715,39922
153.419338,40003
153.582360,40085
153.752831,40168
154.051499,40252
155.737482,40337
155.909176,40423
156.071764,40510
156.232987,40598
156.408607,40687
156.684319,40777
158.540501,40868
158.707975,40960
158.870867,41053
159.039446,41147
159.342360,41242
161.097606,41338
161.311224,41435
161.474064,41533
161.641506,41632
161.818230,41732
161.889996,41832
161.959644,41932
162.048383,42032
162.140043,42132
162.226663,42232
162.319326,42332
162.402765,42432
162.485866,42532
162.573103,42632
162.659431,42732
162.746793,42832
162.829635,42932
162.919803,43032
163.002975,43132
163.083071,43232
163.167187,43332
163.257200,43432
163.342835,43532
163.433762,43632
163.524992,43732
163.614088,43832
163.702915,43932
163.787606,44032
163.873034,44132
163.959455,44232
164.049579,44332
164.138898,44432
164.223785,44532
164.309954,44632
164.394765,44732
164.480548,44832
164.571153,44932
164.660978,45032
164.750088,45132
164.844455,45232
164.928207,45332
165.012510,45432
165.096487,45532
165.177872,45632
165.267693,45732
165.362803,45832
165.454454,45932
165.541452,46032
165.628201,46132
165.714566,46232
165.800455,46332
165.889874,46432
165.979506,46532
166.070944,46632
166.160662,46732
166.248192,46832
166.333291,46932
166.419084,47032
166.504171,47132
166.591801,47232
166.681790,47332
166.773524,47432
166.862853,47532
166.947686,47632
167.032603,47732
167.115503,47832
167.201448,47932
167.289133,48032
167.378637,48132
167.465767,48232
167.550036,48332
167.634509,48432
167.719918,48532
167.806399,48632
167.893232,48732
167.981417,48832
168.079281,48932
168.163033,49032
168.248731,49132
168.333596,49232
168.418889,49332
168.505170,49432
168.593005,49532
168.681154,49632
168.764925,49732
168.848729,49832
168.932439,49932
169.017934,50032
169.104326,50132
169.191992,50232
169.277632,50332
169.374876,50432
169.472390,50532
169.558063,50632
169.642718,50732
169.723027,50832
169.811101,50932
169.900679,51032
169.988870,51132
170.074784,51232
170.159731,51332
170.246056,51432
170.334602,51532
170.421908,51632
170.511230,51732
170.604048,51832
170.690072,51932
170.775500,52032
170.859655,52132
170.948918,52232
171.035907,52332
171.123338,52432
171.211803,52532
171.303590,52632
171.388351,52732
171.472884,52832
171.558451,52932
171.644640,53032
171.731263,53132
171.819284,53232
171.909043,53332
171.993837,53432
172.077664,53532
172.165738,53632
172.252543,53732
172.343312,53832
172.432073,53932
172.521135,54032
172.609415,54132
172.695075,54232
172.779996,54332
172.864923,54432
172.950895,54532
173.039036,54632
173.127845,54732
173.214245,54832
173.298687,54932
173.383147,55032
173.469036,55132
173.555633,55232
173.645451,55332
173.736088,55432
173.820799,55532
173.904789,55632
173.988798,55732
174.074146,55832
174.161143,55932
174.249339,56032
174.338402,56132
174.425415,56232
174.510433,56332
174.595247,56432
174.681990,56532
174.770295,56632
174.857115,56732
174.946933,56832
175.039315,56932
175.123807,57032
175.207866,57132
175.293727,57232
175.379937,57332
175.467846,57432
175.559492,57532
175.649333,57632
175.735584,57732
175.822598,57832
175.911699,57932
175.997506,58032
176.083356,58132
176.172785,58232
176.261397,58332
176.354675,58432
176.438445,58532
176.527340,58632
176.616908,58732
176.704379,58832
176.789945,58932
176.878205,59032
176.971226,59132
177.066063,59232
177.151496,59332
177.240716,59432
177.324914,59532
177.415775,59632
177.503975,59732
177.591416,59832
177.686632,59932
177.774282,60032
177.861369,60132
177.945811,60232
178.029220,60332
178.112606,60432
178.198872,60532
178.293033,60632
178.382756,60732
178.468660,60832
178.553838,60932
178.638612,61032
178.727127,61132
178.813984,61232
178.898687,61332
178.988073,61432
179.074438,61532
179.157823,61632
179.242825,61732
179.332458,61832
179.420914,61932
179.508720,62032
179.602496,62132
179.689858,62232
179.774481,62332
179.863550,62432
179.946556,62532
180.034116,62632
180.122809,62732
180.210389,62832
180.304480,62932
180.392558,63032
180.477761,63132
180.568285,63232
180.658545,63332
180.744234,63432
180.832687,63532
180.926493,63632
181.014368,63732
181.104699,63832
181.190936,63932
181.275311,64032
181.360710,64132
181.453076,64232
181.540082,64332
181.627639,64432
181.721804,64532
181.809555,64632
181.894972,64732
181.983424,64832
182.068679,64932
182.156056,65032
182.240895,65132
182.330483,65232
182.420265,65332
182.509508,65432
182.591750,65532
182.677062,65632
182.766862,65732
182.851414,65832
182.941459,65932
183.030391,66032
183.124026,66132
183.212056,66232
183.297493,66332
183.382942,66432
183.473994,66532
183.560290,66632
183.651016,66732
183.744411,66832
183.833652,66932
183.927507,67032
184.011894,67132
184.096715,67232
184.185832,67332
184.274751,67432
184.362596,67532
184.463967,67632
184.556089,67732
184.645427,67832
184.736300,67932
184.820506,68032
184.905288,68132
184.994541,68232
185.079654,68332
185.166959,68432
185.257921,68532
185.347210,68632
185.435324,68732
185.520978,68832
185.605649,68932
185.692071,69032
185.783794,69132
185.870632,69232
185.959092,69332
186.053839,69432
186.141310,69532
186.227265,69632
186.314121,69732
186.403663,69832
186.490807,69932
186.581822,70032
186.671159,70132
186.763505,70232
186.857289,70332
186.942305,70432
187.027665,70532
187.122234,70632
187.208964,70732
187.296524,70832
187.389103,70932
187.483190,71032
187.572817,71132
187.667657,71232
187.752730,71332
187.837052,71432
187.921443,71532
188.010382,71632
188.096671,71732
188.189582,71832
188.284568,71932
188.374454,72032
188.461525,72132
188.550631,72232
188.637116,72332
188.726293,72432
188.815515,72532
188.902117,72632
188.995985,72732
189.090955,72832
189.180740,72932
189.266887,73032
189.353398,73132
189.438312,73232
189.523944,73332
189.613949,73432
189.702677,73532
189.796164,73632
189.889447,73732
189.977103,73832
190.061235,73932
190.149716,74032
190.234937,74132
190.327061,74232
190.660023,74332
190.742969,74432
190.832886,74532
190.920723,74632
191.010802,74732
191.105007,74832
191.194201,74932
191.280952,75032
191.366302,75132
191.451668,75232
191.538515,75332
191.629952,75432
191.718384,75532
191.807938,75632
191.896480,75732
191.985199,75832
192.073092,75932
192.162266,76032
192.249425,76132
192.333237,76232
192.420841,76332
192.516354,76432
192.604985,76532
192.692396,76632
192.778065,76732
192.862840,76832
192.952322,76932
193.040321,77032
193.129306,77132
193.224607,77232
193.313946,77332
193.399310,77432
193.489792,77532
193.579333,77632
193.666031,77732
193.758851,77832
193.846563,77932
193.935438,78032
194.026382,78132
194.114992,78232
194.199245,78332
194.284758,78432
194.374141,78532
194.460834,78632
194.550442,78732
194.639895,78832
194.730158,78932
194.819427,79032
194.905051,79132
194.990161,79232
195.081245,79332
195.167703,79432
195.258855,79532
195.353913,79632
195.444689,79732
195.533487,79832
195.621359,79932
195.706881,80032
195.794546,80132
195.883511,80232
195.969897,80332
196.058658,80432
196.152771,80532
196.242122,80632
196.326772,80732
196.413227,80832
196.498830,80932
196.584919,81032
196.673927,81132
196.763923,81232
196.852643,81332
196.941444,81432
197.030124,81532
197.115048,81632
197.201491,81732
197.290966,81832
197.379818,81932
197.473320,82032
197.562635,82132
197.651574,82232
197.739684,82332
197.824167,82432
197.909432,82532
197.998068,82632
198.090479,82732
198.180007,82832
198.271480,82932
198.366203,83032
198.455353,83132
198.541838,83232
198.626841,83332
198.715663,83432
198.803807,83532
198.890819,83632
198.980039,83732
199.071198,83832
199.164527,83932
199.250647,84032
199.337022,84132
199.427448,84232
199.513977,84332
199.604303,84432
199.697673,84532
199.788884,84632
199.882569,84732
199.967582,84832
200.054470,84932
200.141890,85032
200.228086,85132
200.315902,85232
200.407566,85332
200.496692,85432
200.588186,85532
200.677268,85632
200.765587,85732
200.851078,85832
200.938487,85932
201.024864,86032
201.113282,86132
201.205504,86232
201.294298,86332
201.383058,86432
201.470421,86532
201.555890,86632
201.660886,86732
201.749770,86832
201.834743,86932
201.914699,87032
202.005470,87132
202.094580,87232
202.180604,87332
202.267447,87432
202.352915,87532
202.441041,87632
202.531986,87732
202.621169,87832
202.712637,87932
202.801737,88032
202.892248,88132
202.977536,88232
203.064431,88332
203.150751,88432
203.238506,88532
203.329929,88632
203.420215,88732
203.510512,88832
203.598286,88932
203.683159,89032
203.772890,89132
203.865186,89232
203.952201,89332
204.040366,89432
204.132792,89532
204.224792,89632
204.315014,89732
204.402287,89832
204.489408,89932
204.577007,90032
204.666388,90132
204.758429,90232
204.847056,90332
204.935066,90432
205.024123,90532
205.111089,90632
205.197852,90732
205.284860,90832
205.371372,90932
205.462046,91032
205.551113,91132
205.641868,91232
205.732111,91332
205.820639,91432
205.906031,91532
205.993850,91632
206.082545,91732
206.169988,91832
206.265005,91932
206.354808,92032
206.446020,92132
206.535202,92232
206.621080,92332
206.706644,92432
206.796375,92532
206.882840,92632
206.971400,92732
207.066657,92832
207.155412,92932
207.245612,93032
207.333355,93132
207.418936,93232
207.505519,93332
207.596995,93432
207.685115,93532
207.775641,93632
207.870741,93732
207.960136,93832
208.051001,93932
208.138689,94032
208.223790,94132
208.310528,94232
208.402840,94332
208.490543,94432
208.581137,94532
208.669937,94632
208.761506,94732
208.856092,94832
208.946861,94932
209.032360,95032
209.118152,95132
209.208260,95232
209.297593,95332
209.387505,95432
209.477984,95532
209.570927,95632
209.660267,95732
209.753555,95832
209.841735,95932
209.929590,96032
210.019944,96132
210.110378,96232
210.199735,96332
210.288480,96432
210.379662,96532
210.470293,96632
210.562154,96732
210.647733,96832
210.734652,96932
210.826095,97032
210.913990,97132
211.003712,97232
211.094692,97332
211.187066,97432
211.276086,97532
211.363763,97632
211.449970,97732
211.536789,97832
211.628222,97932
211.716528,98032
211.807835,98132
211.898973,98232
211.989933,98332
212.078411,98432
212.166373,98532
212.255432,98632
212.342451,98732
212.436125,98832
212.526924,98932
212.616943,99032
212.706648,99132
212.801750,99232
212.891961,99332
212.979281,99432
213.064921,99532
213.151788,99632
213.244424,99732
213.333158,99832
213.423932,99932
213.513459,100032
213.604284,100132
213.690021,100232
213.779848,100332
213.865681,100432
213.952995,100532
214.045251,100632
214.135122,100732
214.225565,100832
214.315024,100932
214.407105,101032
214.493659,101132
214.582492,101232
214.669641,101332
214.761764,101432
214.854423,101532
214.944091,101632
215.035570,101732
215.125855,101832
215.217217,101932
215.303798,102032
215.393125,102132
215.483816,102232
215.571146,102332
215.667790,102432
215.757917,102532
215.848863,102632
215.937228,102732
216.026987,102832
216.113329,102932
216.202214,103032
216.293423,103132
216.380255,103232
216.473754,103332
216.562728,103432
216.655300,103532
216.744073,103632
216.836406,103732
216.922212,103832
217.010788,103932
217.100508,104032
217.187264,104132
217.280181,104232
217.369740,104332
217.462335,104432
217.552749,104532
217.645207,104632
217.732445,104732
217.821985,104832
217.913771,104932
218.002161,105032
218.093610,105132
218.184874,105232
218.278054,105332
218.366940,105432
218.458146,105532
218.548073,105632
218.637355,105732
218.723381,105832
218.811077,105932
218.905900,106032
218.993496,106132
219.083195,106232
219.175140,106332
219.265035,106432
219.354338,106532
219.443593,106632
219.531407,106732
219.618356,106832
219.712123,106932
219.801669,107032
219.891634,107132
219.980802,107232
220.070019,107332
220.159864,107432
220.248738,107532
220.336412,107632
220.423870,107732
220.516839,107832
220.605171,107932
220.696133,108032
220.786340,108132
220.877322,108232
220.965934,108332
221.054999,108432
221.141973,108532
221.228582,108632
221.321098,108732
221.410035,108832
221.501321,108932
221.593929,109032
221.684700,109132
221.778920,109232
221.867987,109332
221.955164,109432
222.043531,109532
222.136694,109632
222.225008,109732
222.318154,109832
222.406357,109932
222.498979,110032
222.589395,110132
222.678662,110232
222.766116,110332
222.855506,110432
222.948131,110532
223.037230,110632
223.127869,110732
223.215725,110832
223.305858,110932
223.397143,111032
223.487918,111132
223.573957,111232
223.661374,111332
223.756310,111432
223.844481,111532
223.934410,111632
224.028398,111732
224.121018,111832
224.204207,111932
224.292071,112032
224.378515,112132
224.465955,112232
224.560163,112332
224.649577,112432
224.741733,112532
224.832465,112632
224.924299,112732
225.009691,112832
225.099224,112932
225.184511,113032
225.264671,113132
225.351987,113232
225.437087,113332
225.519836,113432
225.606553,113532
225.687620,113632
225.767634,113732
225.858171,113832
225.940695,113932
226.025156,114032
226.117540,114132
226.197671,114232
226.276610,114332
226.364795,114432
226.448121,114532
226.536201,114632
226.626835,114732
226.713740,114832
226.796138,114932
226.887341,115032
226.978558,115132
227.061005,115232
227.154805,115332
227.245246,115432
227.329847,115532
227.419886,115632
227.508042,115732
227.594454,115832
227.688657,115932
227.780914,116032
227.870013,116132
227.965641,116232
228.054605,116332
228.139226,116432
228.231313,116532
228.315103,116632
228.402917,116732
228.495558,116832
228.582057,116932
228.673195,117032
228.764712,117132
228.851091,117232
228.937878,117332
229.027850,117432
229.116014,117532
229.206201,117632
229.301477,117732
229.389727,117832
229.480952,117932
229.573156,118032
229.659855,118132
229.747131,118232
229.839240,118332
229.926690,118432
230.016487,118532
230.113634,118632
230.200059,118732
230.291003,118832
230.388237,118932
230.475473,119032
230.562958,119132
230.656185,119232
230.747834,119332
230.841930,119432
230.938970,119532
231.029599,119632
231.120067,119732
231.208910,119832
231.299189,119932
231.393590,120032
231.485101,120132
231.576306,120232
231.669557,120332
231.761525,120432
231.850534,120532
231.938773,120632
232.030473,120732
232.117797,120832
232.208355,120932
232.300774,121032
232.389377,121132
232.477763,121232
232.570951,121332
232.669553,121432
232.760334,121532
232.855789,121632
232.948803,121732
233.037626,121832
233.128780,121932
233.213694,122032
233.305352,122132
233.398683,122232
233.489974,122332
233.577536,122432
233.670825,122532
233.763549,122632
233.855063,122732
233.943611,122832
234.032467,122932
234.123037,123032
234.213589,123132
234.302002,123232
234.389128,123332
234.486414,123432
234.583465,123532
234.675345,123632
234.767004,123732
234.856801,123832
234.948428,123932
235.039244,124032
235.129916,124132
235.223356,124232
235.313502,124332
235.407721,124432
235.500104,124532
235.594157,124632
235.689090,124732
235.781465,124832
235.871369,124932
235.959241,125032
236.048741,125132
236.115709,125232
236.204742,125332
236.295995,125432
236.385372,125532
236.460945,125632
236.518420,125732
236.573776,125832
236.645959,125932
236.702290,126032
236.762306,126132
236.835353,126232
236.889504,126332
236.966642,126432
237.023754,126532
237.107243,126632
237.167439,126732
237.219552,126832
237.276436,126932
237.337554,127032
237.409717,127132
237.462947,127232
237.522514,127332
237.578327,127432
237.657937,127532
237.718272,127632
237.783673,127732
237.855045,127832
237.929109,127932
237.997108,128032
238.068995,128132
238.142570,128232
238.235309,128332
238.324626,128432
238.413634,128532
238.503782,128632
238.592823,128732
238.684048,128832
238.781648,128932
238.876487,129032
238.945224,129132
239.026144,129232
239.117317,129332
239.207990,129432
239.294998,129532
239.355387,129632
239.414911,129732
239.486410,129832
239.550546,129932
239.608611,130032
239.670923,130132
239.723155,130232
239.778560,130332
239.843982,130432
239.896011,130532
239.957953,130632
240.015572,130732
240.084384,130832
240.140909,130932
240.215947,131032
240.281645,131132
240.344305,131232
240.405816,131332
240.465366,131432
240.522930,131532
240.586626,131632
240.655921,131732
240.712893,131832
240.778314,131932
240.841132,132032
240.927490,132132
241.016115,132232
241.108342,132332
241.202206,132432
241.295470,132532
241.387504,132632
241.479438,132732
241.571340,132832
241.658766,132932
241.746977,133032
241.837520,133132
241.920900,133232
241.993326,133332
242.066492,133432
242.127929,133532
242.195901,133632
242.260146,133732
242.324319,133832
242.386133,133932
242.441123,134032
242.501615,134132
242.566687,134232
242.629444,134332
242.689019,134432
242.750980,134532
242.808249,134632
242.895537,134732
242.960398,134832
243.023923,134932
243.083744,135032
243.143582,135132
243.226138,135232
243.292759,135332
243.355054,135432
243.443123,135532
243.513462,135632
243.584737,135732
243.667894,135832
243.762862,135932
243.854973,136032
243.949254,136132
244.044416,136232
244.140381,136332
244.349653,136432
244.418516,136532
244.509452,136632
244.592511,136732
244.685682,136832
244.745944,136932
244.808984,137032
244.872331,137132
244.950694,137232
245.008086,137332
245.073877,137432
245.144128,137532
245.202565,137632
245.260415,137732
245.320838,137832
245.375628,137932
245.457387,138032
245.522423,138132
245.579933,138232
245.647997,138332
245.732858,138432
245.793852,138532
245.868356,138632
245.935455,138732
246.000710,138832
246.061781,138932
246.128567,139032
246.189054,139132
246.252858,139232
246.331781,139332
246.424308,139432
246.518167,139532
246.611301,139632
246.708536,139732
246.797836,139832
246.896524,139932
246.983936,140032
247.073408,140132
247.164963,140232
247.253682,140332
247.339585,140432
247.398753,140532
247.466773,140632
247.529799,140732
247.595193,140832
247.649999,140932
247.720790,141032
247.781438,141132
247.838548,141232
247.897896,141332
247.962048,141432
248.019026,141532
248.074458,141632
248.136585,141732
248.218264,141832
248.283278,141932
248.341948,142032
248.398237,142132
248.458778,142232
248.518402,142332
248.576729,142432
248.652422,142532
248.732254,142632
248.798414,142732
248.873398,142832
248.936944,142932
249.009135,143032
249.074729,143132
249.145130,143232
249.237385,143332
249.331382,143432
249.421985,143532
249.516824,143632
249.611525,143732
249.709044,143832
249.803301,143932
249.899932,144032
249.980414,144132
250.071759,144232
250.155947,144332
250.248524,144432
250.321974,144532
250.376125,144632
