request_id,e2e_latency_seconds,ttft_seconds,tpot_seconds
53,33.593556720763445,30.131247541867197,0.11541030596320828
14,106.4540787418373,9.869836955796927,0.5607950447676636
24,105.25368440197781,14.627591523807496,0.6852386931578318
47,56.68042779387906,28.22050699684769,0.09092626452725679
17,141.00200116168708,10.189223110675812,0.15753991289843877
28,124.6676883297041,15.415046197827905,0.21717200688660432
41,53.82545507373288,26.728375938721,0.09782339037910427
4,100.66538106510416,2.9665633742697537,1.2758602404351076
34,98.38852523919195,19.520980088040233,15.037788417306729
26,122.66774723632261,14.988042464014143,0.2305586685214211
18,107.88988580927253,10.626599828246981,0.5007284729427118
33,114.21112232282758,17.88585121696815,0.31679053198242063
38,114.13442447409034,25.811584339942783,0.2973963913973421
58,45.55925903888419,35.83113085804507,0.08174897630957245
36,118.33505110489205,19.92007139697671,0.26042716319861464
32,124.19625746505335,17.541441121138632,0.21822948158526834
20,138.89477671822533,12.594179342966527,0.16090241209109646
23,117.04390184767544,14.519176776055247,0.2740302231996716
27,130.9465990900062,15.21791493985802,0.18379048858575212
2,117.27665532985702,2.4988710139878094,0.28542845466143785
30,102.39609189610928,17.106584529858083,1.3317837617825716
46,109.1255728029646,27.948933776002377,0.2403019443171907
16,118.7350299009122,10.074003401678056,0.26398709492042355
42,31.220645966939628,27.098130092956126,0.2576572421239689
37,110.48741387668997,20.21133432490751,0.4042285755171446
5,114.21259826002643,3.6728134262375534,0.32260182268852206
52,43.14453607099131,29.918817488010973,0.09869939241030101
11,140.90011964319274,7.888515713158995,0.15909665717415625
0,143.01087042223662,1.0961325452663004,0.1605891425418425
40,45.818260978441685,26.348668159451336,0.11189421160339282
49,35.09510306408629,28.767428901046515,0.134631365171059
54,118.15378266107291,30.396530041936785,0.2016729780673386
44,123.5665679029189,27.701296047773212,0.18545222668981487
13,144.4364198059775,8.621990621089935,0.15101178498163378
55,105.79652067320421,31.829978542868048,0.26441435920513573
25,109.15461736684665,14.81689275521785,0.4424460254533336
29,111.36860771290958,16.88847034610808,0.3714919120196582
8,113.39663742110133,5.652221041731536,0.3363562999170203
7,105.50606122193858,4.963744611945003,0.6024761886253733
12,107.91263309307396,8.281795000191778,0.48798360667157786
15,117.22796904668212,9.987013589590788,0.27688725486950716
22,105.44528464786708,14.238407189957798,0.6535096803411573
6,109.35021514678374,4.770912246778607,0.4320445301867647
50,53.75365938805044,29.046703099273145,0.09083439812050476
43,37.18379816832021,27.403188771102577,0.1459792447345915
59,50.19926303392276,37.36720093805343,0.07921025985104527
35,132.82541846483946,19.745681811589748,0.17313759347697327
1,103.74688131781295,1.6953749158419669,0.7195387139017212
45,101.82238611392677,27.808072009123862,0.29299921357050174
31,118.97984750429168,17.333576281089336,0.2544253708900415
56,98.52230825694278,32.10158184217289,0.3135547294880686
9,109.16410248214379,5.9108369131572545,0.4362890215677008
21,103.25424069678411,13.171843698713928,0.9040486072131162
57,42.01205808436498,33.93609472922981,0.08874685005643047
51,100.35048770392314,29.476318298839033,0.30459892060389393
48,31.197465653996915,28.494147303979844,0.2079475653859285
19,105.1603007693775,11.957839300390333,0.6597350925347248
39,112.28579775011167,25.808033555280417,0.3304509615230306
3,122.75923937093467,2.849861288908869,0.2395220851618136
10,113.93476606998593,7.736668223049492,0.32317373922225295
